# Generated by build_master_book.py
# rating_min=2000 max_plies=16 min_count=3
W:W27,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	33-28
W:W27,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24	34-30
B:W26,27,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25	20-24
W:W26,27,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24,34	40x20
B:W20,26,27,32,33,35,36,37,38,39,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19	15x24
W:W26,27,32,33,35,36,37,38,39,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,19,24	27-21
W:W32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,19,20,22	36-31
W:W27,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23	33-28
B:W27,28,31,32,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23	21-26
W:W27,28,31,32,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	42-38
B:W27,28,31,32,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	12-18
W:W27,28,31,32,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,23,26	39-33
B:W27,28,31,32,33,34,35,36,37,38,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,23,26	7-12
W:W27,28,31,32,33,34,35,36,37,38,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,23,26	44-39
B:W27,28,31,32,33,34,35,36,37,38,39,40,41,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,23,26	20-24
W:W28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,19,21,25,26	37-32
B:W30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	19-23
W:W31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,19,20,22	46-41
B:W31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,19,20,22	7-11
W:W31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,20,22,23	35-30
W:W25,27,30,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,26	33-28
W:W29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,23,25	32-28
B:W28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,23,25	23x32
W:W29,31,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25,32	37x28
B:W28,29,31,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25	10-14
W:W28,29,31,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25	29-24
B:W24,28,31,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25	19x30
W:W28,31,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,25,30	35x24
B:W24,28,31,33,34,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,25	5-10
W:W24,28,31,33,34,36,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,25	41-37
B:W24,28,31,33,34,36,37,38,39,40,42,43,44,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,25	17-21
W:W31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25	40-34
B:W28,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25	10-14
W:W28,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25	40-34
W:W30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22	30-25
W:W27,28,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	43-38
W:W28,29,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,22,23	28x19
B:W19,29,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,22	14x23
W:W29,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,20,22,23	37-32
B:W29,31,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,20,22,23	6-11
W:W29,31,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,20,22,23	41-37
B:W29,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,20,22,23	10-14
W:W29,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,11,12,13,14,15,16,17,18,20,22,23	35-30
B:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	1-6
B:W28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	19-23
W:W28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23	28x19
B:W19,29,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22	14x23
W:W29,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20,22,23	41-37
W:W27,31,33,34,35,36,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,8,9,11,12,13,14,15,16,17,19,20	42-38
B:W31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,25	10-14
W:W31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25	44-40
B:W28,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25	17-21
W:W28,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,24	37-32
B:W28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,24	14-19
W:W25,31,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,23	38-33
B:W25,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,23	8-13
B:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21	7-12
B:W26,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	18-23
W:W26,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,23	34-30
B:W27,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,20,23	12-18
B:W28,29,31,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23	23x34
W:W28,31,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,34	39x30
B:W26,28,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21	7-11
W:W25,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	44-40
B:W25,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	2-7
W:W31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,20,22,23	44-39
W:W31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,23	32-28
B:W28,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,23	23x32
W:W31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,32	37x28
B:W28,31,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20	19-23
B:W27,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,23	1-7
B:W23,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,26	19x28
W:W31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,26,28	33x11
B:W11,31,32,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,20,26	6x17
W:W31,32,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,20,26	50-44
W:W26,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,29	34x23
B:W23,26,31,32,33,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20	19x37
W:W26,31,33,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,37	41x32
B:W26,31,32,33,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20	17-21
B:W26,27,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	20-24
B:W25,27,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	7-12
W:W25,27,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	35-30
B:W25,27,30,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	17-22
B:W27,28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,23	21-26
W:W27,28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,23,26	33-29
B:W25,28,30,31,32,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	20-24
B:W28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	11-17
W:W28,29,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21,24	29x20
B:W20,28,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21	15x24
W:W27,28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,26	34-30
W:W30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	44-39
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	7-12
W:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	50-44
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	20-25
B:W27,28,29,31,32,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,23,26	26x37
W:W27,28,29,32,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,23,37	42x31
B:W27,28,29,31,32,34,35,36,38,39,40,41,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,23	20-24
B:W28,31,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,18,19,24	17-21
B:W27,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,20,23	7-12
W:W27,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,20,23	43-39
B:W27,28,31,32,33,34,35,36,38,39,40,41,42,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	17-22
W:W27,28,31,32,33,34,35,36,38,39,40,41,42,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22,23	28x17
B:W17,27,31,32,33,34,35,36,38,39,40,41,42,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,23	11x22
W:W27,31,32,33,34,35,36,38,39,40,41,42,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,19,20,22,23	33-28
B:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,26	11-17
W:W28,29,31,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,22,25	28x17
B:W17,29,31,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,25	12x21
W:W29,31,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,19,21,25	37-32
W:W24,28,31,33,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,25,26	37-32
B:W24,28,31,32,33,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,25,26	26x37
W:W24,28,32,33,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,25,37	42x31
B:W24,28,31,32,33,36,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,25	16-21
W:W29,30,31,32,34,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,22,23,25	40-35
B:W29,30,31,32,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,22,23,25	14-19
B:W28,30,31,32,33,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	20-25
W:W28,30,31,32,33,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,23,25	50-44
B:W29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,22	19-23
W:W29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,20,22,23	40-34
W:W29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23,25	38-33
B:W29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23,25	16-21
W:W27,28,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,23,26	28x19
B:W19,27,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,26	14x23
B:W31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,23	21-26
B:W26,28,31,32,33,34,35,37,38,39,40,41,42,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,22,25	14-20
W:W26,28,31,32,33,34,35,37,38,39,40,41,42,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,25	41-36
B:W28,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	7-12
W:W28,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	30-25
W:W28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,18,19,20,21,26	38-32
B:W24,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,22,25	14-20
B:W25,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21	1-7
W:W25,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21	40-34
B:W25,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21	19-23
B:W30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,23,25	13-19
B:W26,28,31,32,33,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,22	1-7
W:W26,28,31,32,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,22,25	46-41
B:W26,28,31,32,33,34,35,36,37,38,39,40,41,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,25	10-14
W:W26,28,31,32,33,34,35,36,37,38,39,40,41,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,25	47-42
W:W26,27,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24	37-31
B:W26,27,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24	15-20
W:W26,27,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,19,20,23,24	41-37
B:W26,27,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,19,20,23,24	10-15
W:W26,27,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23,24	46-41
B:W26,27,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23,24	4-10
B:W26,30,31,32,33,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,23	15-20
W:W26,30,31,32,33,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,19,20,23	30-25
B:W28,30,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,22	12-18
B:W27,28,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	17-21
W:W28,29,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,26	40-34
B:W28,29,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,26	11-17
B:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21	11-16
W:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21	33-28
W:W27,28,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,20,23,26	49-43
B:W27,28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,20,21,23,26	26x37
W:W27,28,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,20,21,23,37	42x31
B:W27,28,31,32,33,34,35,36,38,39,40,41,43,44,45,46,47,48,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,20,21,23	21-26
W:W27,28,31,32,33,34,35,36,38,39,40,41,43,44,45,46,47,48,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,20,23,26	47-42
B:W27,28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,20,23,26	26x37
W:W30,31,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,20,23	44-39
B:W30,31,33,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,20,23	12-18
B:W26,28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23	23x32
W:W26,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,32	37x28
B:W26,28,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20	14-19
W:W26,28,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20	41-37
